agbd_observed,agb_predicted,residual,abs_residual,pct_error
84.33387,155.43942,71.10555267333984,71.10555267333984,84.31434811294459
159.46718,155.37286,-4.0943145751953125,4.0943145751953125,-2.56749672107728
181.06345,152.96742,-28.096023559570312,28.096023559570312,-15.517225687066446
148.73988,157.3997,8.659820556640625,8.659820556640625,5.822124071471592
151.90988,155.36134,3.4514617919921875,3.4514617919921875,2.272045607452153
198.83954,173.76308,-25.076461791992188,25.076461791992188,-12.611406147792964
154.47327,190.07791,35.604644775390625,35.604644775390625,23.0490657436712
286.4732,181.2095,-105.26370239257812,105.26370239257812,-36.744693865680695
110.4277,176.34732,65.91962432861328,65.91962432861328,59.69482890641198
211.16177,149.72452,-61.437255859375,61.437255859375,-29.09487583297215
237.23155,194.13332,-43.098236083984375,43.098236083984375,-18.167160185105917
272.83655,135.76765,-137.0688934326172,137.0688934326172,-50.238464938791815
225.66953,152.38683,-73.28269958496094,73.28269958496094,-32.47345849528969
201.61305,182.34587,-19.267181396484375,19.267181396484375,-9.55651490326168
116.647064,186.40497,69.75790405273438,69.75790405273438,59.80253727411126
195.3015,195.5591,0.257598876953125,0.257598876953125,0.13189805457010506
192.04092,184.96481,-7.07611083984375,7.07611083984375,-3.684689018253727
153.13112,164.04659,10.91546630859375,10.91546630859375,7.128182955858847
292.13174,185.8344,-106.29734802246094,106.29734802246094,-36.38678441000137
229.42583,219.043,-10.382827758789062,10.382827758789062,-4.525570592187861
249.41948,207.91646,-41.503021240234375,41.503021240234375,-16.639847595322514
288.11288,236.53304,-51.57984924316406,51.57984924316406,-17.90265274974809
248.83188,200.63438,-48.19749450683594,48.19749450683594,-19.369501514829484
290.22226,208.76595,-81.45631408691406,81.45631408691406,-28.066873375329116
298.58475,199.11546,-99.46928405761719,99.46928405761719,-33.31358515539362
245.8834,218.08209,-27.801315307617188,27.801315307617188,-11.306706532089834
269.80637,207.16956,-62.636810302734375,62.636810302734375,-23.215467907248204
266.09592,224.17819,-41.917724609375,41.917724609375,-15.752862772811666
242.90796,183.4477,-59.46026611328125,59.46026611328125,-24.478517032497077
172.57341,195.06212,22.48870849609375,22.48870849609375,13.031386753984675
165.05908,176.28687,11.227783203125,11.227783203125,6.802281380069282
194.7305,204.72543,9.99493408203125,9.99493408203125,5.132700896687615
280.77963,206.6126,-74.16703796386719,74.16703796386719,-26.414678759083525
263.13358,210.43898,-52.69459533691406,52.69459533691406,-20.025796878604364
232.31999,196.24797,-36.072021484375,36.072021484375,-15.52686928218206
223.71979,228.19823,4.4784393310546875,4.4784393310546875,2.0018074302434234
299.20563,190.51558,-108.69004821777344,108.69004821777344,-36.326204539404365
223.8686,208.6136,-15.2550048828125,15.2550048828125,-6.814267134959298
353.51294,230.18181,-123.33113098144531,123.33113098144531,-34.88730318393303
270.43195,188.60478,-81.82716369628906,81.82716369628906,-30.257950278022467
288.1174,229.12483,-58.99256896972656,58.99256896972656,-20.47518433103334
312.05142,215.6296,-96.42182922363281,96.42182922363281,-30.89933978471636
286.49088,215.685,-70.80587768554688,70.80587768554688,-24.714880578729712
263.99164,215.80965,-48.18199157714844,48.18199157714844,-18.25133246972017
241.85233,197.71785,-44.13447570800781,44.13447570800781,-18.248522369100282
231.85481,204.6055,-27.249313354492188,27.249313354492188,-11.752748647451764
208.44388,186.6847,-21.759185791015625,21.759185791015625,-10.438870156152982
197.83044,211.82855,13.99810791015625,13.99810791015625,7.075810781876397
381.70743,211.32567,-170.3817596435547,170.3817596435547,-44.636741953354026
140.90369,200.03038,59.12669372558594,59.12669372558594,41.96248883506038
303.10565,241.19836,-61.90728759765625,61.90728759765625,-20.42432637553581
348.08047,213.13794,-134.94253540039062,134.94253540039062,-38.76762563518656
282.75806,217.26367,-65.494384765625,65.494384765625,-23.162694475887537
194.05782,200.89807,6.8402557373046875,6.8402557373046875,3.5248545480407616
261.34256,232.97667,-28.365890502929688,28.365890502929688,-10.85391163347783
249.56013,226.44244,-23.117691040039062,23.117691040039062,-9.263374957880298
